Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,4,5,1419.0,1320,1636.0,1535,WN,1918,N680AA,77.0,75.0,54.0,61.0,59.0,LAS,TUS,365,2.0,21.0,0,N,0,20.0,0.0,2.0,0.0,39.0
2008,1,4,5,2230.0,2030,36.0,2240,WN,3142,N408WN,66.0,70.0,53.0,116.0,120.0,LAS,TUS,365,4.0,9.0,0,N,0,0.0,0.0,0.0,0.0,116.0
2008,1,4,5,1110.0,1050,1321.0,1305,WN,3572,N477WN,71.0,75.0,53.0,16.0,20.0,LAS,TUS,365,4.0,14.0,0,N,0,0.0,0.0,0.0,0.0,16.0
2008,1,4,5,1901.0,1710,2142.0,1955,WN,230,N639SW,101.0,105.0,81.0,107.0,111.0,LAX,ABQ,677,6.0,14.0,0,N,0,0.0,0.0,9.0,0.0,98.0
2008,1,4,5,2131.0,2025,23.0,2310,WN,361,N659SW,112.0,105.0,83.0,73.0,66.0,LAX,ABQ,677,8.0,21.0,0,N,0,15.0,0.0,7.0,0.0,51.0
2008,1,4,5,1052.0,1015,1541.0,1505,WN,304,N646SW,169.0,170.0,142.0,36.0,37.0,LAX,AUS,1242,6.0,21.0,0,N,0,27.0,0.0,0.0,0.0,9.0
2008,1,4,5,1344.0,1255,1929.0,1840,WN,1324,N746SW,225.0,225.0,201.0,49.0,49.0,LAX,BNA,1797,4.0,20.0,0,N,0,22.0,0.0,0.0,0.0,27.0
2008,1,4,5,1525.0,1320,1819.0,1615,WN,330,N738CB,114.0,115.0,86.0,124.0,125.0,LAX,ELP,714,5.0,23.0,0,N,0,0.0,0.0,2.0,0.0,122.0
2008,1,4,5,1833.0,1735,2117.0,2025,WN,1671,N693SW,104.0,110.0,87.0,52.0,58.0,LAX,ELP,714,4.0,13.0,0,N,0,0.0,0.0,12.0,0.0,40.0
2008,1,4,5,1050.0,945,1344.0,1235,WN,2635,N629SW,114.0,110.0,85.0,69.0,65.0,LAX,ELP,714,8.0,21.0,0,N,0,26.0,0.0,4.0,0.0,39.0
2008,1,4,5,1217.0,1145,1727.0,1650,WN,205,N493WN,190.0,185.0,158.0,37.0,32.0,LAX,HOU,1390,4.0,28.0,0,N,0,0.0,12.0,5.0,0.0,20.0
2008,1,4,5,1703.0,1625,2155.0,2125,WN,528,N436WN,172.0,180.0,156.0,30.0,38.0,LAX,HOU,1390,3.0,13.0,0,N,0,10.0,0.0,0.0,0.0,20.0
2008,1,4,5,822.0,805,1328.0,1310,WN,1513,N391SW,186.0,185.0,168.0,18.0,17.0,LAX,HOU,1390,2.0,16.0,0,N,0,17.0,0.0,1.0,0.0,0.0
2008,1,4,5,2040.0,1935,148.0,35,WN,3394,N677AA,188.0,180.0,159.0,73.0,65.0,LAX,HOU,1390,5.0,24.0,0,N,0,0.0,0.0,14.0,0.0,59.0
2008,1,4,5,1500.0,1425,1610.0,1530,WN,416,N747SA,70.0,65.0,43.0,40.0,35.0,LAX,LAS,236,6.0,21.0,0,N,0,9.0,0.0,5.0,0.0,26.0
2008,1,4,5,1734.0,1640,1849.0,1745,WN,495,N743SW,75.0,65.0,40.0,64.0,54.0,LAX,LAS,236,9.0,26.0,0,N,0,0.0,5.0,10.0,0.0,49.0
2008,1,4,5,1058.0,855,1207.0,1000,WN,574,N286WN,69.0,65.0,42.0,127.0,123.0,LAX,LAS,236,11.0,16.0,0,N,0,3.0,0.0,4.0,0.0,120.0
2008,1,4,5,1846.0,1740,1946.0,1840,WN,1004,N615SW,60.0,60.0,40.0,66.0,66.0,LAX,LAS,236,6.0,14.0,0,N,0,7.0,0.0,0.0,0.0,59.0
2008,1,4,5,1559.0,1530,1712.0,1635,WN,1843,N244WN,73.0,65.0,41.0,37.0,29.0,LAX,LAS,236,7.0,25.0,0,N,0,16.0,0.0,8.0,0.0,13.0
2008,1,4,5,2018.0,1845,2116.0,1950,WN,2021,N215WN,58.0,65.0,41.0,86.0,93.0,LAX,LAS,236,5.0,12.0,0,N,0,10.0,0.0,0.0,0.0,76.0
2008,1,4,5,2209.0,2100,2315.0,2205,WN,2202,N211WN,66.0,65.0,40.0,70.0,69.0,LAX,LAS,236,4.0,22.0,0,N,0,0.0,0.0,1.0,0.0,69.0
2008,1,4,5,2324.0,2140,22.0,2245,WN,2454,N309SW,58.0,65.0,38.0,97.0,104.0,LAX,LAS,236,5.0,15.0,0,N,0,0.0,0.0,0.0,0.0,97.0
2008,1,4,5,2203.0,1955,2310.0,2055,WN,2809,N629SW,67.0,60.0,41.0,135.0,128.0,LAX,LAS,236,4.0,22.0,0,N,0,10.0,0.0,7.0,0.0,118.0
2008,1,4,5,1415.0,1335,1525.0,1440,WN,3144,N230WN,70.0,65.0,44.0,45.0,40.0,LAX,LAS,236,5.0,21.0,0,N,0,8.0,0.0,5.0,0.0,32.0
2008,1,4,5,1335.0,1310,1849.0,1825,WN,321,N644SW,194.0,195.0,169.0,24.0,25.0,LAX,MCI,1363,7.0,18.0,0,N,0,0.0,2.0,0.0,0.0,22.0
2008,1,4,5,2202.0,1835,329.0,2345,WN,2208,N386SW,207.0,190.0,162.0,224.0,207.0,LAX,MCI,1363,3.0,42.0,0,N,0,0.0,11.0,17.0,0.0,196.0
2008,1,4,5,1705.0,1625,2240.0,2215,WN,108,N550WN,215.0,230.0,199.0,25.0,40.0,LAX,MDW,1750,6.0,10.0,0,N,0,0.0,0.0,6.0,0.0,19.0
2008,1,4,5,1528.0,1445,2107.0,2040,WN,771,N759GS,219.0,235.0,201.0,27.0,43.0,LAX,MDW,1750,7.0,11.0,0,N,0,8.0,0.0,0.0,0.0,19.0
2008,1,4,5,1906.0,1755,41.0,2350,WN,3588,N464WN,215.0,235.0,194.0,51.0,71.0,LAX,MDW,1750,5.0,16.0,0,N,0,0.0,0.0,4.0,0.0,47.0
2008,1,4,5,1058.0,1000,1223.0,1115,WN,184,N455WN,85.0,75.0,67.0,68.0,58.0,LAX,OAK,337,5.0,13.0,0,N,0,0.0,0.0,10.0,0.0,58.0
2008,1,4,5,1930.0,1900,2049.0,2015,WN,303,N626SW,79.0,75.0,59.0,34.0,30.0,LAX,OAK,337,3.0,17.0,0,N,0,0.0,0.0,4.0,0.0,30.0
2008,1,4,5,915.0,900,1047.0,1015,WN,418,N487WN,92.0,75.0,72.0,32.0,15.0,LAX,OAK,337,4.0,16.0,0,N,0,15.0,0.0,17.0,0.0,0.0
2008,1,4,5,1417.0,1400,1538.0,1515,WN,420,N452WN,81.0,75.0,58.0,23.0,17.0,LAX,OAK,337,5.0,18.0,0,N,0,0.0,5.0,6.0,0.0,12.0
2008,1,4,5,1534.0,1500,1700.0,1615,WN,430,N465WN,86.0,75.0,57.0,45.0,34.0,LAX,OAK,337,12.0,17.0,0,N,0,16.0,0.0,11.0,0.0,18.0
2008,1,4,5,1737.0,1730,1911.0,1845,WN,440,N751SW,94.0,75.0,64.0,26.0,7.0,LAX,OAK,337,6.0,24.0,0,N,0,0.0,0.0,19.0,0.0,7.0
2008,1,4,5,2256.0,2100,11.0,2215,WN,724,N601WN,75.0,75.0,60.0,116.0,116.0,LAX,OAK,337,5.0,10.0,0,N,0,0.0,0.0,0.0,0.0,116.0
2008,1,4,5,1456.0,1430,1633.0,1545,WN,1032,N477WN,97.0,75.0,57.0,48.0,26.0,LAX,OAK,337,21.0,19.0,0,N,0,0.0,0.0,22.0,0.0,26.0
2008,1,4,5,1724.0,1700,1845.0,1815,WN,1061,N212WN,81.0,75.0,60.0,30.0,24.0,LAX,OAK,337,5.0,16.0,0,N,0,0.0,0.0,6.0,0.0,24.0
2008,1,4,5,1725.0,1630,1859.0,1745,WN,1135,N675AA,94.0,75.0,61.0,74.0,55.0,LAX,OAK,337,4.0,29.0,0,N,0,0.0,0.0,27.0,0.0,47.0
2008,1,4,5,1610.0,1600,1759.0,1715,WN,1168,N631SW,109.0,75.0,61.0,44.0,10.0,LAX,OAK,337,28.0,20.0,0,N,0,0.0,0.0,34.0,0.0,10.0
2008,1,4,5,2057.0,2000,2229.0,2115,WN,1414,N689SW,92.0,75.0,60.0,74.0,57.0,LAX,OAK,337,4.0,28.0,0,N,0,0.0,0.0,17.0,0.0,57.0
2008,1,4,5,1350.0,1300,1516.0,1415,WN,1655,N347SW,86.0,75.0,57.0,61.0,50.0,LAX,OAK,337,7.0,22.0,0,N,0,0.0,0.0,49.0,0.0,12.0
2008,1,4,5,1223.0,1200,1343.0,1315,WN,3655,N730SW,80.0,75.0,58.0,28.0,23.0,LAX,OAK,337,6.0,16.0,0,N,0,0.0,0.0,5.0,0.0,23.0
2008,1,4,5,1626.0,1600,1851.0,1815,WN,90,N768SW,85.0,75.0,59.0,36.0,26.0,LAX,PHX,370,7.0,19.0,0,N,0,0.0,0.0,13.0,0.0,23.0
2008,1,4,5,1801.0,1725,2019.0,1940,WN,109,N766SW,78.0,75.0,54.0,39.0,36.0,LAX,PHX,370,8.0,16.0,0,N,0,16.0,0.0,3.0,0.0,20.0
2008,1,4,5,2046.0,1905,2306.0,2115,WN,386,N472WN,80.0,70.0,52.0,111.0,101.0,LAX,PHX,370,7.0,21.0,0,N,0,0.0,0.0,18.0,0.0,93.0
2008,1,4,5,1212.0,1150,1432.0,1405,WN,463,N611SW,80.0,75.0,52.0,27.0,22.0,LAX,PHX,370,5.0,23.0,0,N,0,12.0,0.0,5.0,0.0,10.0
2008,1,4,5,1550.0,1440,1810.0,1655,WN,746,N667SW,80.0,75.0,54.0,75.0,70.0,LAX,PHX,370,6.0,20.0,0,N,0,0.0,0.0,8.0,0.0,67.0
2008,1,4,5,1047.0,1005,1257.0,1220,WN,1058,N438WN,70.0,75.0,51.0,37.0,42.0,LAX,PHX,370,3.0,16.0,0,N,0,11.0,0.0,0.0,0.0,26.0
2008,1,4,5,1418.0,1335,1634.0,1550,WN,2015,N401WN,76.0,75.0,48.0,44.0,43.0,LAX,PHX,370,7.0,21.0,0,N,0,0.0,4.0,1.0,0.0,39.0
2008,1,4,5,642.0,635,914.0,850,WN,2452,N274WN,92.0,75.0,52.0,24.0,7.0,LAX,PHX,370,5.0,35.0,0,N,0,0.0,0.0,24.0,0.0,0.0
2008,1,4,5,1457.0,1400,1615.0,1520,WN,2360,N494WN,78.0,80.0,59.0,55.0,57.0,LAX,RNO,390,4.0,15.0,0,N,0,32.0,0.0,0.0,0.0,23.0
2008,1,4,5,1212.0,1150,1654.0,1635,WN,2624,N683SW,162.0,165.0,139.0,19.0,22.0,LAX,SAT,1210,2.0,21.0,0,N,0,4.0,0.0,0.0,0.0,15.0
2008,1,4,5,2144.0,1955,2327.0,2115,WN,593,N901WN,103.0,80.0,66.0,132.0,109.0,LAX,SFO,337,4.0,33.0,0,N,0,0.0,0.0,23.0,0.0,109.0
2008,1,4,5,1640.0,1620,1811.0,1740,WN,618,N901WN,91.0,80.0,72.0,31.0,20.0,LAX,SFO,337,6.0,13.0,0,N,0,0.0,0.0,14.0,0.0,17.0
2008,1,4,5,1941.0,1805,2111.0,1930,WN,646,N284WN,90.0,85.0,63.0,101.0,96.0,LAX,SFO,337,5.0,22.0,0,N,0,0.0,0.0,17.0,0.0,84.0
2008,1,4,5,1440.0,1050,1606.0,1210,WN,680,N284WN,86.0,80.0,59.0,236.0,230.0,LAX,SFO,337,6.0,21.0,0,N,0,0.0,202.0,6.0,0.0,28.0
2008,1,4,5,1622.0,1455,1742.0,1600,WN,173,N679AA,80.0,65.0,60.0,102.0,87.0,LAX,SJC,308,4.0,16.0,0,N,0,12.0,0.0,15.0,0.0,75.0
2008,1,4,5,2121.0,2000,2241.0,2105,WN,343,N674AA,80.0,65.0,59.0,96.0,81.0,LAX,SJC,308,4.0,17.0,0,N,0,0.0,0.0,16.0,0.0,80.0
2008,1,4,5,1205.0,1130,1331.0,1235,WN,769,N345SA,86.0,65.0,61.0,56.0,35.0,LAX,SJC,308,4.0,21.0,0,N,0,0.0,0.0,21.0,0.0,35.0
2008,1,4,5,2110.0,2035,2237.0,2140,WN,1113,N758SW,87.0,65.0,61.0,57.0,35.0,LAX,SJC,308,3.0,23.0,0,N,0,16.0,0.0,22.0,0.0,19.0
2008,1,4,5,1516.0,1425,1627.0,1530,WN,1609,N615SW,71.0,65.0,54.0,57.0,51.0,LAX,SJC,308,3.0,14.0,0,N,0,30.0,0.0,6.0,0.0,21.0
2008,1,4,5,1937.0,1825,2103.0,1930,WN,2359,N243WN,86.0,65.0,58.0,93.0,72.0,LAX,SJC,308,4.0,24.0,0,N,0,0.0,0.0,21.0,0.0,72.0
2008,1,4,5,2055.0,1930,2216.0,2035,WN,2528,N716SW,81.0,65.0,58.0,101.0,85.0,LAX,SJC,308,3.0,20.0,0,N,0,0.0,0.0,16.0,0.0,85.0
2008,1,4,5,1302.0,1240,1436.0,1350,WN,2820,N637SW,94.0,70.0,58.0,46.0,22.0,LAX,SJC,308,12.0,24.0,0,N,0,0.0,0.0,24.0,0.0,22.0
2008,1,4,5,1721.0,1700,1843.0,1805,WN,3149,N460WN,82.0,65.0,64.0,38.0,21.0,LAX,SJC,308,4.0,14.0,0,N,0,1.0,0.0,17.0,0.0,20.0
2008,1,4,5,1351.0,1330,1640.0,1615,WN,554,N310SW,109.0,105.0,81.0,25.0,21.0,LAX,SLC,590,3.0,25.0,0,N,0,11.0,0.0,4.0,0.0,10.0
2008,1,4,5,1114.0,1045,1355.0,1330,WN,963,N327SW,101.0,105.0,85.0,25.0,29.0,LAX,SLC,590,2.0,14.0,0,N,0,0.0,0.0,0.0,0.0,25.0
2008,1,4,5,2109.0,2010,2349.0,2255,WN,1485,N658SW,100.0,105.0,77.0,54.0,59.0,LAX,SLC,590,8.0,15.0,0,N,0,0.0,5.0,0.0,0.0,49.0
2008,1,4,5,1807.0,1650,2048.0,1935,WN,2899,N345SA,101.0,105.0,80.0,73.0,77.0,LAX,SLC,590,3.0,18.0,0,N,0,3.0,0.0,0.0,0.0,70.0
2008,1,4,5,1150.0,1100,1319.0,1220,WN,92,N796SW,89.0,80.0,69.0,59.0,50.0,LAX,SMF,373,5.0,15.0,0,N,0,15.0,0.0,9.0,0.0,35.0
2008,1,4,5,1016.0,810,1140.0,930,WN,337,N419WN,84.0,80.0,68.0,130.0,126.0,LAX,SMF,373,5.0,11.0,0,N,0,122.0,0.0,4.0,0.0,4.0
2008,1,4,5,2132.0,1910,2259.0,2025,WN,1015,N633SW,87.0,75.0,65.0,154.0,142.0,LAX,SMF,373,4.0,18.0,0,N,0,0.0,0.0,39.0,0.0,115.0
2008,1,4,5,2154.0,2125,2312.0,2245,WN,2437,N499WN,78.0,80.0,60.0,27.0,29.0,LAX,SMF,373,6.0,12.0,0,N,0,0.0,0.0,0.0,0.0,27.0
2008,1,4,5,1551.0,1505,1711.0,1620,WN,2720,N384SW,80.0,75.0,60.0,51.0,46.0,LAX,SMF,373,4.0,16.0,0,N,0,14.0,0.0,5.0,0.0,32.0
2008,1,4,5,1416.0,1350,1540.0,1510,WN,2985,N459WN,84.0,80.0,62.0,30.0,26.0,LAX,SMF,373,4.0,18.0,0,N,0,0.0,26.0,4.0,0.0,0.0
2008,1,4,5,1758.0,1715,1925.0,1830,WN,3155,N315SW,87.0,75.0,61.0,55.0,43.0,LAX,SMF,373,6.0,20.0,0,N,0,29.0,0.0,12.0,0.0,14.0
2008,1,4,5,2057.0,2035,2214.0,2155,WN,3584,N458WN,77.0,80.0,63.0,19.0,22.0,LAX,SMF,373,2.0,12.0,0,N,0,10.0,0.0,0.0,0.0,9.0
2008,1,4,5,1749.0,1655,2315.0,2225,WN,71,N682SW,206.0,210.0,182.0,50.0,54.0,LAX,STL,1593,3.0,21.0,0,N,0,14.0,0.0,0.0,0.0,36.0
2008,1,4,5,1427.0,1345,1645.0,1600,WN,75,N692SW,78.0,75.0,61.0,45.0,42.0,LAX,TUS,451,2.0,15.0,0,N,0,42.0,0.0,3.0,0.0,0.0
2008,1,4,5,1937.0,1850,2202.0,2105,WN,1044,N302SW,85.0,75.0,56.0,57.0,47.0,LAX,TUS,451,4.0,25.0,0,N,0,47.0,0.0,10.0,0.0,0.0
2008,1,4,5,1729.0,1655,1945.0,1910,WN,3048,N601WN,76.0,75.0,58.0,35.0,34.0,LAX,TUS,451,3.0,15.0,0,N,0,1.0,0.0,1.0,0.0,33.0
2008,1,4,5,1051.0,1040,1318.0,1300,WN,3831,N415WN,87.0,80.0,58.0,18.0,11.0,LAX,TUS,451,4.0,25.0,0,N,0,0.0,0.0,7.0,0.0,11.0
2008,1,4,5,2152.0,2040,26.0,2300,WN,3939,N320SW,94.0,80.0,58.0,86.0,72.0,LAX,TUS,451,4.0,32.0,0,N,0,0.0,0.0,14.0,0.0,72.0
2008,1,4,5,1825.0,1745,1933.0,1850,WN,555,N333SW,68.0,65.0,46.0,43.0,40.0,LBB,AUS,341,4.0,18.0,0,N,0,0.0,0.0,3.0,0.0,40.0
2008,1,4,5,1621.0,1525,1721.0,1625,WN,2382,N485WN,60.0,60.0,50.0,56.0,56.0,LBB,DAL,293,3.0,7.0,0,N,0,0.0,0.0,0.0,0.0,56.0
2008,1,4,5,1521.0,1500,1620.0,1605,WN,41,N769SW,59.0,65.0,50.0,15.0,21.0,LIT,DAL,296,4.0,5.0,0,N,0,0.0,0.0,0.0,0.0,15.0
2008,1,4,5,1725.0,1705,1828.0,1810,WN,49,N647SW,63.0,65.0,55.0,18.0,20.0,LIT,DAL,296,2.0,6.0,0,N,0,6.0,0.0,0.0,0.0,12.0
2008,1,4,5,1834.0,1730,1856.0,1750,WN,317,N629SW,142.0,140.0,123.0,66.0,64.0,MAF,LAS,796,7.0,12.0,0,N,0,0.0,0.0,2.0,0.0,64.0
2008,1,4,5,2152.0,2115,2308.0,2235,WN,1568,N735SA,76.0,80.0,64.0,33.0,37.0,MCI,BNA,491,6.0,6.0,0,N,0,0.0,0.0,0.0,0.0,33.0
2008,1,4,5,1408.0,1350,1725.0,1710,WN,3320,N678AA,137.0,140.0,122.0,15.0,18.0,MCI,BWI,967,4.0,11.0,0,N,0,0.0,0.0,0.0,0.0,15.0
2008,1,4,5,1317.0,1235,1443.0,1405,WN,33,N521SW,86.0,90.0,71.0,38.0,42.0,MCI,DAL,461,4.0,11.0,0,N,0,1.0,0.0,0.0,0.0,37.0
2008,1,4,5,1939.0,1910,2106.0,2040,WN,59,N520SW,87.0,90.0,74.0,26.0,29.0,MCI,DAL,461,3.0,10.0,0,N,0,0.0,0.0,0.0,0.0,26.0
2008,1,4,5,1920.0,1855,2001.0,1940,WN,977,N363SW,101.0,105.0,85.0,21.0,25.0,MCI,DEN,533,7.0,9.0,0,N,0,3.0,0.0,0.0,0.0,18.0
2008,1,4,5,1920.0,1850,2147.0,2110,WN,321,N644SW,87.0,80.0,68.0,37.0,30.0,MCI,IND,451,9.0,10.0,0,N,0,6.0,0.0,7.0,0.0,24.0
2008,1,4,5,1846.0,1725,1958.0,1835,WN,962,N671SW,192.0,190.0,165.0,83.0,81.0,MCI,LAS,1140,7.0,20.0,0,N,0,11.0,0.0,2.0,0.0,70.0
2008,1,4,5,1045.0,1025,1228.0,1205,WN,3778,N253WN,223.0,220.0,206.0,23.0,20.0,MCI,LAX,1363,8.0,9.0,0,N,0,20.0,0.0,3.0,0.0,0.0
2008,1,4,5,2125.0,2100,2239.0,2215,WN,48,N656SW,74.0,75.0,58.0,24.0,25.0,MCI,MDW,405,7.0,9.0,0,N,0,0.0,0.0,0.0,0.0,24.0
2008,1,4,5,1826.0,1805,1940.0,1925,WN,154,N376SW,74.0,80.0,61.0,15.0,21.0,MCI,MDW,405,5.0,8.0,0,N,0,0.0,0.0,0.0,0.0,15.0
2008,1,4,5,2145.0,2125,2250.0,2235,WN,727,N371SW,65.0,70.0,55.0,15.0,20.0,MCI,OKC,313,2.0,8.0,0,N,0,10.0,0.0,0.0,0.0,5.0
2008,1,4,5,1301.0,1230,1441.0,1425,WN,914,N628SW,220.0,235.0,208.0,16.0,31.0,MCI,PDX,1481,3.0,9.0,0,N,0,16.0,0.0,0.0,0.0,0.0
2008,1,4,5,1110.0,1045,1259.0,1240,WN,3943,N349SW,169.0,175.0,157.0,19.0,25.0,MCI,PHX,1044,4.0,8.0,0,N,0,12.0,0.0,0.0,0.0,7.0
2008,1,4,5,1709.0,1645,1943.0,1920,WN,365,N642WN,154.0,155.0,142.0,23.0,24.0,MCO,BDL,1050,4.0,8.0,0,N,0,11.0,0.0,0.0,0.0,12.0
2008,1,4,5,749.0,720,945.0,925,WN,889,N789SW,116.0,125.0,103.0,20.0,29.0,MCO,BWI,787,3.0,10.0,0,N,0,20.0,0.0,0.0,0.0,0.0
2008,1,4,5,2119.0,2055,2217.0,2155,WN,380,N239WN,58.0,60.0,43.0,22.0,24.0,MCO,FLL,178,3.0,12.0,0,N,0,5.0,0.0,0.0,0.0,17.0
2008,1,4,5,1033.0,950,1137.0,1050,WN,779,N431WN,64.0,60.0,46.0,47.0,43.0,MCO,FLL,178,2.0,16.0,0,N,0,43.0,0.0,4.0,0.0,0.0
2008,1,4,5,1506.0,1420,1627.0,1600,WN,42,N457WN,141.0,160.0,128.0,27.0,46.0,MCO,HOU,848,3.0,10.0,0,N,0,3.0,0.0,0.0,0.0,24.0
2008,1,4,5,2052.0,2030,2320.0,2255,WN,121,N273WN,148.0,145.0,131.0,25.0,22.0,MCO,ISP,972,4.0,13.0,0,N,0,0.0,0.0,3.0,2.0,20.0
2008,1,4,5,1857.0,1840,2125.0,2105,WN,3332,N385SW,148.0,145.0,135.0,20.0,17.0,MCO,ISP,972,4.0,9.0,0,N,0,0.0,0.0,3.0,0.0,17.0
2008,1,4,5,1135.0,1015,1340.0,1230,WN,2354,N716SW,305.0,315.0,291.0,70.0,80.0,MCO,LAS,2039,6.0,8.0,0,N,0,0.0,0.0,0.0,0.0,70.0
2008,1,4,5,2127.0,2115,14.0,2355,WN,940,N362SW,167.0,160.0,149.0,19.0,12.0,MCO,PVD,1073,5.0,13.0,0,N,0,3.0,0.0,7.0,0.0,9.0
2008,1,4,5,2115.0,2105,2206.0,2150,WN,907,N650SW,51.0,45.0,32.0,16.0,10.0,MCO,RSW,133,4.0,15.0,0,N,0,3.0,0.0,6.0,0.0,7.0
2008,1,4,5,1824.0,1755,1916.0,1845,WN,3398,N353SW,52.0,50.0,33.0,31.0,29.0,MCO,RSW,133,3.0,16.0,0,N,0,0.0,0.0,2.0,0.0,29.0
2008,1,4,5,1508.0,1425,1704.0,1635,WN,718,N424WN,116.0,130.0,103.0,29.0,43.0,MCO,SDF,718,3.0,10.0,0,N,0,3.0,0.0,0.0,0.0,26.0
2008,1,4,5,1612.0,1550,1818.0,1800,WN,2871,N249WN,186.0,190.0,164.0,18.0,22.0,MDW,ABQ,1121,4.0,18.0,0,N,0,18.0,0.0,0.0,0.0,0.0
2008,1,4,5,2011.0,1905,2249.0,2150,WN,3568,N275WN,158.0,165.0,145.0,59.0,66.0,MDW,AUS,972,7.0,6.0,0,N,0,59.0,0.0,0.0,0.0,0.0
2008,1,4,5,828.0,800,937.0,920,WN,689,N443WN,69.0,80.0,58.0,17.0,28.0,MDW,BNA,395,3.0,8.0,0,N,0,15.0,0.0,0.0,0.0,2.0
2008,1,4,5,1236.0,1210,1348.0,1325,WN,813,N350SW,72.0,75.0,59.0,23.0,26.0,MDW,BNA,395,4.0,9.0,0,N,0,7.0,0.0,0.0,0.0,16.0
2008,1,4,5,2110.0,2035,2220.0,2155,WN,851,N397SW,70.0,80.0,59.0,25.0,35.0,MDW,BNA,395,4.0,7.0,0,N,0,5.0,0.0,0.0,0.0,20.0
2008,1,4,5,2135.0,2110,2247.0,2225,WN,1973,N329SW,72.0,75.0,59.0,22.0,25.0,MDW,BNA,395,6.0,7.0,0,N,0,10.0,0.0,0.0,0.0,12.0
2008,1,4,5,645.0,615,748.0,730,WN,2108,N405WN,63.0,75.0,54.0,18.0,30.0,MDW,BNA,395,3.0,6.0,0,N,0,18.0,0.0,0.0,0.0,0.0
2008,1,4,5,1322.0,1255,1540.0,1515,WN,1828,N661SW,78.0,80.0,66.0,25.0,27.0,MDW,BUF,468,3.0,9.0,0,N,0,25.0,0.0,0.0,0.0,0.0
2008,1,4,5,2205.0,1950,31.0,2235,WN,106,N491WN,86.0,105.0,74.0,116.0,135.0,MDW,BWI,611,5.0,7.0,0,N,0,1.0,0.0,0.0,0.0,115.0
2008,1,4,5,2330.0,2125,155.0,5,WN,2786,N227WN,85.0,100.0,74.0,110.0,125.0,MDW,BWI,611,4.0,7.0,0,N,0,0.0,0.0,0.0,0.0,110.0
2008,1,4,5,2145.0,2105,2345.0,2310,WN,153,N323SW,60.0,65.0,47.0,35.0,40.0,MDW,CLE,307,3.0,10.0,0,N,0,0.0,0.0,0.0,0.0,35.0
2008,1,4,5,613.0,600,827.0,805,WN,2456,N765SW,74.0,65.0,56.0,22.0,13.0,MDW,CLE,307,5.0,13.0,0,N,0,13.0,0.0,9.0,0.0,0.0
2008,1,4,5,1630.0,1600,1842.0,1815,WN,3587,N287WN,72.0,75.0,49.0,27.0,30.0,MDW,CLE,307,4.0,19.0,0,N,0,16.0,0.0,0.0,0.0,11.0
2008,1,4,5,2213.0,2135,7.0,2335,WN,261,N610WN,54.0,60.0,42.0,32.0,38.0,MDW,CMH,284,3.0,9.0,0,N,0,19.0,0.0,0.0,0.0,13.0
2008,1,4,5,1801.0,1730,1955.0,1935,WN,2474,N437WN,54.0,65.0,44.0,20.0,31.0,MDW,CMH,284,3.0,7.0,0,N,0,3.0,0.0,0.0,0.0,17.0
2008,1,4,5,2056.0,2025,2215.0,2155,WN,172,N277WN,139.0,150.0,126.0,20.0,31.0,MDW,DEN,895,5.0,8.0,0,N,0,20.0,0.0,0.0,0.0,0.0
2008,1,4,5,1020.0,930,1147.0,1105,WN,902,N388SW,147.0,155.0,135.0,42.0,50.0,MDW,DEN,895,4.0,8.0,0,N,0,42.0,0.0,0.0,0.0,0.0
2008,1,4,5,1449.0,1425,1627.0,1600,WN,1852,N217JC,158.0,155.0,145.0,27.0,24.0,MDW,DEN,895,6.0,7.0,0,N,0,24.0,0.0,3.0,0.0,0.0
2008,1,4,5,2151.0,2125,2346.0,2325,WN,3915,N519SW,55.0,60.0,38.0,21.0,26.0,MDW,DTW,229,4.0,13.0,0,N,0,19.0,0.0,0.0,0.0,2.0
2008,1,4,5,1822.0,1735,2152.0,2130,WN,892,N424WN,150.0,175.0,138.0,22.0,47.0,MDW,FLL,1166,5.0,7.0,0,N,0,11.0,0.0,0.0,0.0,11.0
2008,1,4,5,1055.0,925,1451.0,1325,WN,2630,N765SW,176.0,180.0,157.0,86.0,90.0,MDW,FLL,1166,4.0,15.0,0,N,0,75.0,0.0,0.0,0.0,11.0
2008,1,4,5,2118.0,1955,52.0,2350,WN,3228,N388SW,154.0,175.0,141.0,62.0,83.0,MDW,FLL,1166,3.0,10.0,0,N,0,45.0,0.0,0.0,0.0,17.0
2008,1,4,5,2056.0,2015,2327.0,2300,WN,203,N349SW,151.0,165.0,138.0,27.0,41.0,MDW,HOU,937,3.0,10.0,0,N,0,8.0,0.0,0.0,0.0,19.0
2008,1,4,5,2151.0,2110,19.0,2350,WN,205,N493WN,88.0,100.0,73.0,29.0,41.0,MDW,IAD,577,5.0,10.0,0,N,0,3.0,0.0,0.0,0.0,26.0
2008,1,4,5,1549.0,1405,1817.0,1650,WN,1307,N431WN,88.0,105.0,76.0,87.0,104.0,MDW,IAD,577,4.0,8.0,0,N,0,35.0,0.0,0.0,0.0,52.0
